match_id,team_1,team_2,league,date,winner
ESPORTSTMNT03_2542608,Liberty,Flamengo Esports,CBLOL,2022-02-13 15:46:01,Liberty
ESPORTSTMNT03_2542652,KaBuM! Esports,FURIA,CBLOL,2022-02-13 16:57:03,FURIA
ESPORTSTMNT03_2542716,Miners,LOUD,CBLOL,2022-02-13 17:59:48,LOUD
ESPORTSTMNT03_2542777,RED Canids,INTZ,CBLOL,2022-02-13 19:35:55,RED Canids
ESPORTSTMNT03_2542841,Rensga eSports,paiN Gaming,CBLOL,2022-02-13 20:42:35,paiN Gaming
ESPORTSTMNT03_2562201,INTZ,Rensga eSports,CBLOL,2022-02-12 15:44:44,Rensga eSports
ESPORTSTMNT03_2562244,Flamengo Esports,RED Canids,CBLOL,2022-02-12 16:52:31,Flamengo Esports
ESPORTSTMNT03_2562289,FURIA,Liberty,CBLOL,2022-02-12 17:56:01,FURIA
ESPORTSTMNT03_2562322,LOUD,paiN Gaming,CBLOL,2022-02-12 18:58:26,LOUD
ESPORTSTMNT03_2562354,Miners,KaBuM! Esports,CBLOL,2022-02-12 20:04:54,KaBuM! Esports
ESPORTSTMNT03_2566738,FURIA,Miners,CBLOL,2022-02-19 15:44:54,Miners
ESPORTSTMNT03_2566789,paiN Gaming,RED Canids,CBLOL,2022-02-19 17:05:43,RED Canids
ESPORTSTMNT03_2566823,Flamengo Esports,KaBuM! Esports,CBLOL,2022-02-19 18:06:50,KaBuM! Esports
ESPORTSTMNT03_2566834,LOUD,Rensga eSports,CBLOL,2022-02-19 19:04:08,LOUD
ESPORTSTMNT03_2566875,INTZ,Liberty,CBLOL,2022-02-19 20:00:51,Liberty
ESPORTSTMNT03_2567303,RED Canids,Rensga eSports,CBLOL,2022-02-20 15:45:23,RED Canids
ESPORTSTMNT03_2567360,INTZ,KaBuM! Esports,CBLOL,2022-02-20 16:48:38,INTZ
ESPORTSTMNT03_2567414,Liberty,paiN Gaming,CBLOL,2022-02-20 17:49:12,Liberty
ESPORTSTMNT03_2567462,Flamengo Esports,Miners,CBLOL,2022-02-20 18:54:59,Miners
ESPORTSTMNT03_2567516,FURIA,LOUD,CBLOL,2022-02-20 19:51:32,LOUD
ESPORTSTMNT03_2631752,Liberty,INTZ,CBLOL,2022-03-20 15:45:58,Liberty
ESPORTSTMNT03_2631762,Rensga eSports,LOUD,CBLOL,2022-03-20 16:48:42,LOUD
ESPORTSTMNT03_2631796,Miners,FURIA,CBLOL,2022-03-20 17:58:10,FURIA
ESPORTSTMNT03_2631825,KaBuM! Esports,Flamengo Esports,CBLOL,2022-03-20 18:58:49,KaBuM! Esports
ESPORTSTMNT03_2631856,RED Canids,paiN Gaming,CBLOL,2022-03-20 19:55:55,paiN Gaming
ESPORTSTMNT03_2633616,KaBuM! Esports,RED Canids,CBLOL,2022-03-26 15:44:55,KaBuM! Esports
ESPORTSTMNT03_2633644,RED Canids,KaBuM! Esports,CBLOL,2022-03-26 16:56:50,KaBuM! Esports
ESPORTSTMNT03_2633657,RED Canids,KaBuM! Esports,CBLOL,2022-03-26 17:52:21,KaBuM! Esports
ESPORTSTMNT03_2635924,RED Canids,Liberty,CBLOL,2022-04-02 17:00:13,RED Canids
ESPORTSTMNT03_2635930,Liberty,RED Canids,CBLOL,2022-04-02 17:59:06,RED Canids
ESPORTSTMNT03_2635949,Liberty,RED Canids,CBLOL,2022-04-02 19:00:34,Liberty
ESPORTSTMNT03_2635970,RED Canids,Liberty,CBLOL,2022-04-02 19:44:13,RED Canids
ESPORTSTMNT03_2637518,RED Canids,KaBuM! Esports,CBLOL,2022-04-10 15:45:10,KaBuM! Esports
ESPORTSTMNT03_2637520,RED Canids,KaBuM! Esports,CBLOL,2022-04-10 17:02:07,RED Canids
ESPORTSTMNT03_2637524,RED Canids,KaBuM! Esports,CBLOL,2022-04-10 17:50:16,RED Canids
ESPORTSTMNT03_2637527,KaBuM! Esports,RED Canids,CBLOL,2022-04-10 18:50:34,RED Canids
ESPORTSTMNT03_2638459,RED Canids,paiN Gaming,CBLOL,2022-04-23 17:07:14,RED Canids
ESPORTSTMNT03_2638460,RED Canids,paiN Gaming,CBLOL,2022-04-23 18:01:45,paiN Gaming
ESPORTSTMNT03_2651434,paiN Gaming,Rensga eSports,CBLOL,2022-03-19 15:44:44,paiN Gaming
ESPORTSTMNT03_2651447,FURIA,KaBuM! Esports,CBLOL,2022-03-19 16:59:51,KaBuM! Esports
ESPORTSTMNT03_2651460,Flamengo Esports,Liberty,CBLOL,2022-03-19 17:58:57,Liberty
ESPORTSTMNT03_2651473,INTZ,RED Canids,CBLOL,2022-03-19 18:58:50,RED Canids
ESPORTSTMNT03_2651501,LOUD,Miners,CBLOL,2022-03-19 20:02:12,Miners
ESPORTSTMNT03_2653081,Miners,Liberty,CBLOL,2022-03-25 15:45:08,Liberty
ESPORTSTMNT03_2653100,Liberty,Miners,CBLOL,2022-03-25 17:00:57,Liberty
ESPORTSTMNT03_2653118,Liberty,Miners,CBLOL,2022-03-25 18:09:35,Liberty
ESPORTSTMNT03_2653763,paiN Gaming,FURIA,CBLOL,2022-03-27 15:46:31,paiN Gaming
ESPORTSTMNT03_2653778,FURIA,paiN Gaming,CBLOL,2022-03-27 16:54:28,FURIA
ESPORTSTMNT03_2653794,FURIA,paiN Gaming,CBLOL,2022-03-27 17:58:59,FURIA
ESPORTSTMNT03_2653842,paiN Gaming,FURIA,CBLOL,2022-03-27 19:24:54,paiN Gaming
ESPORTSTMNT03_2653869,FURIA,paiN Gaming,CBLOL,2022-03-27 20:27:42,paiN Gaming
ESPORTSTMNT03_2655697,RED Canids,Liberty,CBLOL,2022-04-02 15:47:36,Liberty
ESPORTSTMNT03_2655923,KaBuM! Esports,paiN Gaming,CBLOL,2022-04-03 15:45:04,paiN Gaming
ESPORTSTMNT03_2655944,KaBuM! Esports,paiN Gaming,CBLOL,2022-04-03 17:01:13,paiN Gaming
ESPORTSTMNT03_2655962,paiN Gaming,KaBuM! Esports,CBLOL,2022-04-03 18:02:42,paiN Gaming
ESPORTSTMNT03_2657090,FURIA,RED Canids,CBLOL,2022-04-09 15:45:18,RED Canids
ESPORTSTMNT03_2657101,RED Canids,FURIA,CBLOL,2022-04-09 16:59:18,FURIA
ESPORTSTMNT03_2657112,RED Canids,FURIA,CBLOL,2022-04-09 18:21:56,RED Canids
ESPORTSTMNT03_2657120,RED Canids,FURIA,CBLOL,2022-04-09 19:19:28,RED Canids
ESPORTSTMNT03_2658136,RED Canids,paiN Gaming,CBLOL,2022-04-23 15:45:05,paiN Gaming
ESPORTSTMNT03_2658140,RED Canids,paiN Gaming,CBLOL,2022-04-23 18:59:11,RED Canids
ESPORTSTMNT03_2658141,RED Canids,paiN Gaming,CBLOL,2022-04-23 19:51:22,RED Canids
ESPORTSTMNT03_2791281,LOUD,KaBuM! Esports,CBLOL,2022-06-18 15:42:39,KaBuM! Esports
ESPORTSTMNT03_2791310,INTZ,FURIA,CBLOL,2022-06-18 16:52:16,FURIA
ESPORTSTMNT03_2791354,Liberty,Los Grandes,CBLOL,2022-06-18 18:36:43,Los Grandes
ESPORTSTMNT03_2791374,RED Canids,Miners,CBLOL,2022-06-18 19:24:15,RED Canids
ESPORTSTMNT03_2791433,paiN Gaming,Rensga eSports,CBLOL,2022-06-18 20:30:51,paiN Gaming
ESPORTSTMNT03_2791857,LOUD,Liberty,CBLOL,2022-06-19 15:42:23,LOUD
ESPORTSTMNT03_2791916,KaBuM! Esports,paiN Gaming,CBLOL,2022-06-19 17:16:26,paiN Gaming
ESPORTSTMNT03_2791942,Los Grandes,INTZ,CBLOL,2022-06-19 17:59:53,Los Grandes
ESPORTSTMNT03_2791989,FURIA,RED Canids,CBLOL,2022-06-19 18:56:34,FURIA
ESPORTSTMNT03_2792056,Miners,Rensga eSports,CBLOL,2022-06-19 19:56:54,Miners
ESPORTSTMNT03_2796608,INTZ,LOUD,CBLOL,2022-06-25 15:45:26,LOUD
ESPORTSTMNT03_2796690,paiN Gaming,Miners,CBLOL,2022-06-25 17:44:01,paiN Gaming
ESPORTSTMNT03_2796722,RED Canids,Los Grandes,CBLOL,2022-06-25 18:58:17,RED Canids
ESPORTSTMNT03_2796743,Liberty,KaBuM! Esports,CBLOL,2022-06-25 19:36:26,Liberty
ESPORTSTMNT03_2796796,Rensga eSports,FURIA,CBLOL,2022-06-25 20:45:26,Rensga eSports
ESPORTSTMNT03_2797366,Liberty,paiN Gaming,CBLOL,2022-06-26 15:46:12,Liberty
ESPORTSTMNT03_2797418,LOUD,RED Canids,CBLOL,2022-06-26 16:59:55,RED Canids
ESPORTSTMNT03_2797537,FURIA,Miners,CBLOL,2022-06-26 19:31:45,FURIA
ESPORTSTMNT03_2797565,Los Grandes,Rensga eSports,CBLOL,2022-06-26 20:08:42,Los Grandes
ESPORTSTMNT03_2797609,KaBuM! Esports,INTZ,CBLOL,2022-06-26 21:17:15,KaBuM! Esports
ESPORTSTMNT03_3086486,Liberty,KaBuM! Esports,CBLOL,2023-01-21 17:35:26,Liberty
ESPORTSTMNT03_3086653,Los Grandes,RED Canids,CBLOL,2023-01-22 16:24:46,RED Canids
ESPORTSTMNT03_3086700,KaBuM! Esports,LOUD,CBLOL,2023-01-22 19:46:59,LOUD
ESPORTSTMNT03_3086706,Fluxo,Liberty,CBLOL,2023-01-22 20:55:43,Liberty
ESPORTSTMNT03_3087499,LOUD,paiN Gaming,CBLOL,2023-01-21 16:38:16,LOUD
ESPORTSTMNT03_3087532,Los Grandes,Fluxo,CBLOL,2023-01-21 18:55:07,Los Grandes
ESPORTSTMNT03_3087549,RED Canids,INTZ,CBLOL,2023-01-21 19:56:12,RED Canids
ESPORTSTMNT03_3087692,FURIA,INTZ,CBLOL,2023-01-22 17:26:46,INTZ
ESPORTSTMNT03_3087701,paiN Gaming,Vivo Keyd Stars,CBLOL,2023-01-22 18:36:34,paiN Gaming
ESPORTSTMNT03_3088580,Vivo Keyd Stars,FURIA,CBLOL,2023-01-21 21:01:52,Vivo Keyd Stars
ESPORTSTMNT03_3092417,LOUD,Fluxo,CBLOL,2023-01-28 16:19:23,Fluxo
ESPORTSTMNT03_3092442,INTZ,KaBuM! Esports,CBLOL,2023-01-28 17:20:11,KaBuM! Esports
ESPORTSTMNT03_3092740,Liberty,INTZ,CBLOL,2023-01-29 16:16:03,INTZ
ESPORTSTMNT03_3092796,RED Canids,Vivo Keyd Stars,CBLOL,2023-01-29 18:14:05,RED Canids
ESPORTSTMNT03_3092815,LOUD,FURIA,CBLOL,2023-01-29 19:07:27,FURIA
ESPORTSTMNT03_3093417,FURIA,Liberty,CBLOL,2023-01-28 18:33:07,FURIA
ESPORTSTMNT03_3094402,paiN Gaming,RED Canids,CBLOL,2023-01-28 19:51:27,RED Canids
ESPORTSTMNT03_3094421,Vivo Keyd Stars,Los Grandes,CBLOL,2023-01-28 20:50:44,Los Grandes
ESPORTSTMNT03_3094708,Los Grandes,paiN Gaming,CBLOL,2023-01-29 17:13:06,Los Grandes
ESPORTSTMNT03_3094757,Fluxo,KaBuM! Esports,CBLOL,2023-01-29 20:02:23,KaBuM! Esports
ESPORTSTMNT03_3114863,INTZ,Liberty,CBLOL,2023-03-04 16:22:55,INTZ
ESPORTSTMNT03_3114925,Vivo Keyd Stars,RED Canids,CBLOL,2023-03-04 17:59:00,RED Canids
ESPORTSTMNT03_3114975,KaBuM! Esports,Fluxo,CBLOL,2023-03-04 20:15:19,Fluxo
ESPORTSTMNT03_3116931,FURIA,LOUD,CBLOL,2023-03-04 18:59:00,LOUD
ESPORTSTMNT03_3116979,paiN Gaming,Los Grandes,CBLOL,2023-03-04 21:12:42,paiN Gaming
ESPORTSTMNT03_3117387,LOUD,RED Canids,CBLOL,2023-03-05 17:35:04,LOUD
ESPORTSTMNT03_3117421,Los Grandes,INTZ,CBLOL,2023-03-05 18:32:29,Los Grandes
ESPORTSTMNT03_3117452,Fluxo,paiN Gaming,CBLOL,2023-03-05 20:37:03,paiN Gaming
ESPORTSTMNT03_3118326,FURIA,KaBuM! Esports,CBLOL,2023-03-05 16:18:14,KaBuM! Esports
ESPORTSTMNT03_3119387,Liberty,Vivo Keyd Stars,CBLOL,2023-03-05 19:30:16,Vivo Keyd Stars
ESPORTSTMNT03_3126234,Fluxo,FURIA,CBLOL,2023-03-11 17:22:36,FURIA
ESPORTSTMNT03_3126254,RED Canids,KaBuM! Esports,CBLOL,2023-03-11 18:25:10,RED Canids
ESPORTSTMNT03_3126281,Los Grandes,Liberty,CBLOL,2023-03-11 19:23:23,Los Grandes
ESPORTSTMNT03_3126529,KaBuM! Esports,Los Grandes,CBLOL,2023-03-12 16:21:43,Los Grandes
ESPORTSTMNT03_3126561,FURIA,paiN Gaming,CBLOL,2023-03-12 17:25:38,paiN Gaming
ESPORTSTMNT03_3126579,Liberty,RED Canids,CBLOL,2023-03-12 18:28:23,RED Canids
ESPORTSTMNT03_3127162,LOUD,Vivo Keyd Stars,CBLOL,2023-03-11 16:24:13,LOUD
ESPORTSTMNT03_3127554,Vivo Keyd Stars,Fluxo,CBLOL,2023-03-12 20:27:37,Fluxo
ESPORTSTMNT03_3128240,paiN Gaming,INTZ,CBLOL,2023-03-11 20:26:11,paiN Gaming
ESPORTSTMNT03_3128544,INTZ,LOUD,CBLOL,2023-03-12 19:27:37,LOUD
ESPORTSTMNT03_3177889,LOUD,Los Grandes,CBLOL,2023-07-08 19:45:27,LOUD
ESPORTSTMNT03_3178793,FURIA,Liberty,CBLOL,2023-07-08 16:25:57,FURIA
ESPORTSTMNT03_3179835,RED Canids,Vivo Keyd Stars,CBLOL,2023-07-08 17:47:51,RED Canids
ESPORTSTMNT03_3179855,Fluxo,INTZ,CBLOL,2023-07-08 18:42:28,INTZ
ESPORTSTMNT03_3179921,paiN Gaming,KaBuM! Esports,CBLOL,2023-07-08 20:38:09,paiN Gaming
ESPORTSTMNT03_3181391,LOUD,paiN Gaming,CBLOL,2023-07-09 20:36:33,LOUD
ESPORTSTMNT03_3182244,Vivo Keyd Stars,Fluxo,CBLOL,2023-07-09 16:36:03,Fluxo
ESPORTSTMNT03_3182296,Los Grandes,KaBuM! Esports,CBLOL,2023-07-09 17:33:27,Los Grandes
ESPORTSTMNT03_3182321,INTZ,Liberty,CBLOL,2023-07-09 18:23:02,INTZ
ESPORTSTMNT03_3182352,FURIA,RED Canids,CBLOL,2023-07-09 19:18:50,RED Canids
ESPORTSTMNT03_3186730,KaBuM! Esports,Vivo Keyd Stars,CBLOL,2023-07-15 17:11:06,Vivo Keyd Stars
ESPORTSTMNT03_3187709,Fluxo,LOUD,CBLOL,2023-07-15 18:11:27,Fluxo
ESPORTSTMNT03_3187730,Liberty,Los Grandes,CBLOL,2023-07-15 19:10:00,Los Grandes
ESPORTSTMNT03_3187747,RED Canids,INTZ,CBLOL,2023-07-15 20:07:01,RED Canids
ESPORTSTMNT03_3188628,paiN Gaming,FURIA,CBLOL,2023-07-15 16:19:12,paiN Gaming
ESPORTSTMNT03_3188997,Liberty,KaBuM! Esports,CBLOL,2023-07-16 16:22:26,KaBuM! Esports
ESPORTSTMNT03_3189125,Los Grandes,paiN Gaming,CBLOL,2023-07-16 17:23:07,paiN Gaming
ESPORTSTMNT03_3190206,INTZ,Vivo Keyd Stars,CBLOL,2023-07-16 20:23:07,Vivo Keyd Stars
ESPORTSTMNT03_3191065,FURIA,Fluxo,CBLOL,2023-07-16 18:19:10,Fluxo
ESPORTSTMNT03_3191111,RED Canids,LOUD,CBLOL,2023-07-16 19:18:37,RED Canids
ESPORTSTMNT03_3195065,LOUD,Liberty,CBLOL,2023-07-22 17:40:02,LOUD
ESPORTSTMNT03_3195074,Vivo Keyd Stars,paiN Gaming,CBLOL,2023-07-22 18:34:58,paiN Gaming
ESPORTSTMNT03_3195090,KaBuM! Esports,INTZ,CBLOL,2023-07-22 19:28:07,INTZ
ESPORTSTMNT03_3195284,KaBuM! Esports,LOUD,CBLOL,2023-07-23 19:23:51,LOUD
ESPORTSTMNT03_3195302,Vivo Keyd Stars,Los Grandes,CBLOL,2023-07-23 20:16:47,Vivo Keyd Stars
ESPORTSTMNT03_3196002,Fluxo,RED Canids,CBLOL,2023-07-22 16:29:26,Fluxo
ESPORTSTMNT03_3196075,FURIA,Los Grandes,CBLOL,2023-07-22 20:23:45,Los Grandes
ESPORTSTMNT03_3196226,paiN Gaming,RED Canids,CBLOL,2023-07-23 17:27:36,paiN Gaming
ESPORTSTMNT03_3196246,INTZ,FURIA,CBLOL,2023-07-23 18:24:40,FURIA
ESPORTSTMNT03_3197161,Liberty,Fluxo,CBLOL,2023-07-23 16:25:23,Fluxo
ESPORTSTMNT04_2410410,Miners,Los Grandes,CBLOL,2022-07-02 15:45:11,Miners
ESPORTSTMNT04_2410427,Rensga eSports,LOUD,CBLOL,2022-07-02 16:59:08,LOUD
ESPORTSTMNT04_2410445,RED Canids,KaBuM! Esports,CBLOL,2022-07-02 17:54:50,RED Canids
ESPORTSTMNT04_2410459,paiN Gaming,FURIA,CBLOL,2022-07-02 19:02:26,paiN Gaming
ESPORTSTMNT04_2410478,INTZ,Liberty,CBLOL,2022-07-02 20:06:42,Liberty
ESPORTSTMNT04_2430673,KaBuM! Esports,Rensga eSports,CBLOL,2022-07-03 15:45:08,KaBuM! Esports
ESPORTSTMNT04_2430681,Liberty,RED Canids,CBLOL,2022-07-03 16:51:50,RED Canids
ESPORTSTMNT04_2430692,INTZ,paiN Gaming,CBLOL,2022-07-03 17:50:15,paiN Gaming
ESPORTSTMNT04_2430703,LOUD,Miners,CBLOL,2022-07-03 18:56:35,LOUD
ESPORTSTMNT04_2430723,Los Grandes,FURIA,CBLOL,2022-07-03 19:51:57,FURIA
ESPORTSTMNT04_2450239,FURIA,Los Grandes,CBLOL,2022-08-06 15:45:20,FURIA
ESPORTSTMNT04_2450274,RED Canids,Liberty,CBLOL,2022-08-06 17:09:23,RED Canids
ESPORTSTMNT04_2450302,Rensga eSports,KaBuM! Esports,CBLOL,2022-08-06 18:08:16,KaBuM! Esports
ESPORTSTMNT04_2450317,Miners,LOUD,CBLOL,2022-08-06 19:05:09,LOUD
ESPORTSTMNT04_2450333,paiN Gaming,INTZ,CBLOL,2022-08-06 20:05:25,paiN Gaming
ESPORTSTMNT04_2451020,KaBuM! Esports,Miners,CBLOL,2022-08-12 15:44:59,KaBuM! Esports
ESPORTSTMNT04_2451041,Miners,KaBuM! Esports,CBLOL,2022-08-12 16:54:22,KaBuM! Esports
ESPORTSTMNT04_2451054,KaBuM! Esports,Miners,CBLOL,2022-08-12 17:48:02,KaBuM! Esports
ESPORTSTMNT04_2451733,RED Canids,KaBuM! Esports,CBLOL,2022-08-20 15:45:14,RED Canids
ESPORTSTMNT04_2451745,KaBuM! Esports,RED Canids,CBLOL,2022-08-20 17:10:49,KaBuM! Esports
ESPORTSTMNT04_2451746,RED Canids,KaBuM! Esports,CBLOL,2022-08-20 18:08:02,RED Canids
ESPORTSTMNT04_2451749,KaBuM! Esports,RED Canids,CBLOL,2022-08-20 19:04:00,RED Canids
ESPORTSTMNT04_2451785,LOUD,paiN Gaming,CBLOL,2022-08-21 15:45:20,LOUD
ESPORTSTMNT04_2451797,paiN Gaming,LOUD,CBLOL,2022-08-21 17:09:34,paiN Gaming
ESPORTSTMNT04_2451799,LOUD,paiN Gaming,CBLOL,2022-08-21 18:04:02,paiN Gaming
ESPORTSTMNT04_2451801,paiN Gaming,LOUD,CBLOL,2022-08-21 19:08:32,LOUD
ESPORTSTMNT04_2451805,LOUD,paiN Gaming,CBLOL,2022-08-21 20:22:07,paiN Gaming
ESPORTSTMNT04_2470389,KaBuM! Esports,Miners,CBLOL,2022-08-07 15:45:28,KaBuM! Esports
ESPORTSTMNT04_2470399,Los Grandes,paiN Gaming,CBLOL,2022-08-07 16:48:14,Los Grandes
ESPORTSTMNT04_2470413,INTZ,RED Canids,CBLOL,2022-08-07 17:38:46,RED Canids
ESPORTSTMNT04_2470430,Liberty,Rensga eSports,CBLOL,2022-08-07 18:47:06,Liberty
ESPORTSTMNT04_2470433,LOUD,FURIA,CBLOL,2022-08-07 19:21:35,LOUD
ESPORTSTMNT04_2471308,FURIA,paiN Gaming,CBLOL,2022-08-13 15:45:19,FURIA
ESPORTSTMNT04_2471331,FURIA,paiN Gaming,CBLOL,2022-08-13 17:11:42,paiN Gaming
ESPORTSTMNT04_2471344,FURIA,paiN Gaming,CBLOL,2022-08-13 18:12:51,paiN Gaming
ESPORTSTMNT04_2471358,FURIA,paiN Gaming,CBLOL,2022-08-13 19:20:42,paiN Gaming
ESPORTSTMNT04_2471439,RED Canids,LOUD,CBLOL,2022-08-14 15:45:06,RED Canids
ESPORTSTMNT04_2471461,RED Canids,LOUD,CBLOL,2022-08-14 17:05:14,LOUD
ESPORTSTMNT04_2471475,RED Canids,LOUD,CBLOL,2022-08-14 17:55:58,LOUD
ESPORTSTMNT04_2471486,RED Canids,LOUD,CBLOL,2022-08-14 18:54:38,LOUD
ESPORTSTMNT04_2472051,FURIA,RED Canids,CBLOL,2022-08-27 15:45:26,FURIA
ESPORTSTMNT04_2472071,RED Canids,FURIA,CBLOL,2022-08-27 17:03:52,RED Canids
ESPORTSTMNT04_2472073,FURIA,RED Canids,CBLOL,2022-08-27 17:56:37,FURIA
ESPORTSTMNT04_2472076,RED Canids,FURIA,CBLOL,2022-08-27 18:50:03,RED Canids
ESPORTSTMNT04_2472078,FURIA,RED Canids,CBLOL,2022-08-27 19:53:14,FURIA
ESPORTSTMNT04_2472114,LOUD,FURIA,CBLOL,2022-08-28 15:45:44,LOUD
ESPORTSTMNT04_2472121,FURIA,LOUD,CBLOL,2022-08-28 17:10:56,LOUD
ESPORTSTMNT04_2472122,LOUD,FURIA,CBLOL,2022-08-28 18:03:03,LOUD
ESPORTSTMNT04_2472249,LOUD,paiN Gaming,CBLOL,2022-09-03 15:45:44,LOUD
ESPORTSTMNT04_2472255,LOUD,paiN Gaming,CBLOL,2022-09-03 17:32:14,LOUD
ESPORTSTMNT04_2472256,paiN Gaming,LOUD,CBLOL,2022-09-03 18:34:04,LOUD
ESPORTSTMNT05_2940471,RED Canids,INTZ,CBLOL,2022-07-09 15:46:05,RED Canids
ESPORTSTMNT05_2940485,FURIA,LOUD,CBLOL,2022-07-09 16:51:24,FURIA
ESPORTSTMNT05_2940496,Rensga eSports,Liberty,CBLOL,2022-07-09 17:58:01,Liberty
ESPORTSTMNT05_2940522,paiN Gaming,Los Grandes,CBLOL,2022-07-09 19:07:08,paiN Gaming
ESPORTSTMNT05_2940545,Miners,KaBuM! Esports,CBLOL,2022-07-09 20:14:51,KaBuM! Esports
ESPORTSTMNT05_2940652,LOUD,Los Grandes,CBLOL,2022-07-10 15:44:59,Los Grandes
ESPORTSTMNT05_2940663,Miners,Liberty,CBLOL,2022-07-10 16:59:43,Miners
ESPORTSTMNT05_2940678,KaBuM! Esports,FURIA,CBLOL,2022-07-10 18:08:20,FURIA
ESPORTSTMNT05_2940695,Rensga eSports,INTZ,CBLOL,2022-07-10 19:10:31,INTZ
ESPORTSTMNT05_2940706,RED Canids,paiN Gaming,CBLOL,2022-07-10 20:03:25,paiN Gaming
ESPORTSTMNT05_2942917,Rensga eSports,paiN Gaming,CBLOL,2022-07-17 15:44:52,paiN Gaming
ESPORTSTMNT05_2942940,Miners,RED Canids,CBLOL,2022-07-17 16:52:17,Miners
ESPORTSTMNT05_2942953,FURIA,INTZ,CBLOL,2022-07-17 17:48:51,FURIA
ESPORTSTMNT05_2942985,KaBuM! Esports,LOUD,CBLOL,2022-07-17 18:56:06,LOUD
ESPORTSTMNT05_2943011,Los Grandes,Liberty,CBLOL,2022-07-17 19:51:18,Liberty
ESPORTSTMNT05_2952661,RED Canids,Rensga eSports,CBLOL,2022-07-16 15:47:14,RED Canids
ESPORTSTMNT05_2952682,paiN Gaming,LOUD,CBLOL,2022-07-16 17:03:47,paiN Gaming
ESPORTSTMNT05_2952699,Los Grandes,KaBuM! Esports,CBLOL,2022-07-16 18:26:21,KaBuM! Esports
ESPORTSTMNT05_2952730,Liberty,FURIA,CBLOL,2022-07-16 19:26:56,FURIA
ESPORTSTMNT05_2952770,INTZ,Miners,CBLOL,2022-07-16 20:29:52,Miners
ESPORTSTMNT06_2530590,Miners,paiN Gaming,CBLOL,2022-07-24 15:42:36,paiN Gaming
ESPORTSTMNT06_2530612,FURIA,Rensga eSports,CBLOL,2022-07-24 16:58:30,FURIA
ESPORTSTMNT06_2530618,LOUD,INTZ,CBLOL,2022-07-24 17:50:46,LOUD
ESPORTSTMNT06_2530630,KaBuM! Esports,Liberty,CBLOL,2022-07-24 18:51:09,KaBuM! Esports
ESPORTSTMNT06_2530656,Los Grandes,RED Canids,CBLOL,2022-07-24 19:44:34,RED Canids
ESPORTSTMNT06_2531505,INTZ,KaBuM! Esports,CBLOL,2022-07-30 15:41:58,KaBuM! Esports
ESPORTSTMNT06_2531522,Rensga eSports,Los Grandes,CBLOL,2022-07-30 16:48:43,Los Grandes
ESPORTSTMNT06_2531539,paiN Gaming,Liberty,CBLOL,2022-07-30 17:47:01,Liberty
ESPORTSTMNT06_2531557,RED Canids,LOUD,CBLOL,2022-07-30 18:43:00,LOUD
ESPORTSTMNT06_2531561,Miners,FURIA,CBLOL,2022-07-30 19:47:12,FURIA
ESPORTSTMNT06_2531658,Liberty,INTZ,CBLOL,2022-07-31 15:41:50,INTZ
ESPORTSTMNT06_2531669,Los Grandes,Miners,CBLOL,2022-07-31 16:47:20,Miners
ESPORTSTMNT06_2531681,LOUD,Rensga eSports,CBLOL,2022-07-31 17:47:39,LOUD
ESPORTSTMNT06_2531694,FURIA,paiN Gaming,CBLOL,2022-07-31 18:44:08,FURIA
ESPORTSTMNT06_2531704,KaBuM! Esports,RED Canids,CBLOL,2022-07-31 19:47:25,RED Canids
ESPORTSTMNT06_2540375,RED Canids,FURIA,CBLOL,2022-07-23 16:23:00,FURIA
ESPORTSTMNT06_2540393,paiN Gaming,KaBuM! Esports,CBLOL,2022-07-23 17:01:36,KaBuM! Esports
ESPORTSTMNT06_2540411,Rensga eSports,Miners,CBLOL,2022-07-23 18:27:00,Miners
ESPORTSTMNT06_2540426,INTZ,Los Grandes,CBLOL,2022-07-23 19:00:40,INTZ
ESPORTSTMNT06_2540444,Liberty,LOUD,CBLOL,2022-07-23 20:05:52,LOUD
